CPUCount,edited_radial_points.0,edited_scans.0,job.cluster.@attributes.name,job.jobParameters.bucket_fixed.@attributes.fixedtype,job.jobParameters.bucket_fixed.@attributes.value,job.jobParameters.bucket_fixed.@attributes.xtype,job.jobParameters.bucket_fixed.@attributes.ytype,job.jobParameters.conc_threshold.@attributes.value,job.jobParameters.demes.@attributes.value,job.jobParameters.generations.@attributes.value,job.jobParameters.k_grid.@attributes.value,job.jobParameters.mc_iterations.@attributes.value,job.jobParameters.migration.@attributes.value,job.jobParameters.mutate_sigma.@attributes.value,job.jobParameters.p_mutate_k.@attributes.value,job.jobParameters.p_mutate_s.@attributes.value,job.jobParameters.p_mutate_sk.@attributes.value,job.jobParameters.plague.@attributes.value,job.jobParameters.population.@attributes.value,job.jobParameters.regularization.@attributes.value,job.jobParameters.req_mgroupcount.@attributes.value,job.jobParameters.s_grid.@attributes.value,job.jobParameters.seed.@attributes.value,simpoints.0,CPUTime,max_rss,wallTime
32,1078,496,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6438,10863,6466	v1.0-uslims3_CCH-69469
16,832,179,31,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6277,1562,8786	v1.0-uslims3_Aalto-841
24,935,182,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,28088,2438,28014	v1.0-uslims3_CU_Boulder-7140
96,946,43,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,858,28556,982	v1.0-uslims3_UofL-989
96,796,141,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,9941,58237,10192	v1.0-uslims3_CU_Boulder-8610
24,750,51,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3358,1383,3470	v1.0-uslims3_BC_FTC-657
16,876,319,27,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2573,945,2577	v1.0-uslims3_Aalto-92
192,992,49,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,345,42869,360	v1.0-uslims3_Canterbury-1437
96,853,217,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,11806,76743,12967	v1.0-uslims3_CU_Boulder-14370
192,442,700,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,20132,130129,20155	v1.0-uslims3_Aalto-38
24,818,379,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1208,1480,1319	v1.0-uslims3_Aalto-1265
32,1110,249,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,30919,281499,30934	v1.0-uslims3_UMICH-6677
24,302,727,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2950,2360,3169	v1.0-uslims3_Aalto-1681
32,1143,300,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,20881,288447,22066	v1.0-uslims3_UMICH-7664
192,1009,181,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,2292,72355,2591	v1.0-uslims3_CCH-10489
32,875,49,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,20163,2597,20179	v1.0-uslims3_CU_Boulder-7296
256,810,197,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,102,61258,129	v1.0-uslims3_KAUST-3273
96,1053,209,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,387,39258,592	v1.0-uslims3_UMICH-5900
24,1044,59,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,718,898,720	v1.0-uslims3_latrobe-1120
16,1061,770,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,188397,153074,188400	v1.0-uslims3_CCH-86364
96,1030,43,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,4141,41335,4163	v1.0-uslims3_UofL-1259
24,1023,79,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,12190,3442,12396	v1.0-uslims3_CU_Boulder-7713
96,906,197,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,3409,36111,3687	v1.0-uslims3_LU-404
32,878,186,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,332,4750,3145	v1.0-uslims3_Canterbury-3884
24,967,108,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2177,1243,2195	v1.0-uslims3_CU_Boulder-12900
192,1039,70,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,6473,54952,7284	v1.0-uslims3_UofL-1144
24,994,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2545,1065,5381	v1.0-uslims3_CU_Boulder-11702
32,993,288,26,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,85,1442,109	v1.0-uslims3_NIST-438
24,804,53,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5822,1222,5904	v1.0-uslims3_EPFL-3057
16,1323,30,10,2,0.0,3,1,1e-07,1,100,200,1,3,0,20,20,20,4,200,0.05,1,200,0,500,24,539,26	v1.0-uslims3_CCH-86991
36,895,59,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,2724,3064,2775	v1.0-uslims3_ColoState-5712
96,772,150,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,5326,50331,9434	v1.0-uslims3_CU_Boulder-10824
24,834,399,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4269,1979,4367	v1.0-uslims3_Aalto-152
288,1136,70,22,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,5603,128425,9575	v1.0-uslims3_UMICH-2558
32,1120,353,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4403,8039,4498	v1.0-uslims3_CCH-68604
24,1029,98,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3500,1678,3963	v1.0-uslims3_CU_Boulder-17477
24,831,145,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3655,1637,3695	v1.0-uslims3_CU_Boulder-17473
24,903,73,21,2,0.0,3,6,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,530,831,490	v1.0-uslims3_UofL-623
16,1064,20,33,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,48,471,49	v1.0-uslims3_Canterbury-5197
32,888,93,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,921,5570,938	v1.0-uslims3_CCH-91997
128,1118,20,2,2,0.0,3,1,1e-05,1,100,100,9,3,0,20,20,20,4,200,0.05,2,100,0,200,82,43979,100	v1.0-uslims3_Workshop-1017
96,1051,79,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,1481,40712,1589	v1.0-uslims3_IUBloom-2602
32,1058,300,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,34338,301010,34393	v1.0-uslims3_UMICH-7739
24,1031,146,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3885,2578,3956	v1.0-uslims3_CU_Boulder-7945
24,851,150,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,36552,5988,36588	v1.0-uslims3_CU_Boulder-10247
24,968,115,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2751,1211,2768	v1.0-uslims3_CU_Boulder-13250
24,889,124,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5735,3139,5784	v1.0-uslims3_CU_Boulder-18053
384,906,69,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,16,100,0,200,763,30915,22367	v1.0-uslims3_CU_Boulder-16322
96,1014,58,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,2598,37730,2850	v1.0-uslims3_CU_Boulder-13355
96,798,145,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,46920,154066,46941	v1.0-uslims3_CU_Boulder-9272
24,897,147,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3976,2076,53970	v1.0-uslims3_CU_Boulder-5977
512,860,48,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,16,100,0,200,5004,256757,5358	v1.0-uslims3_CU_Boulder-18117
2048,1075,376,11,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,16,100,0,200,944,1449283,2898	v1.0-uslims3_CCH-69804
24,977,56,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2783,1646,2798	v1.0-uslims3_CU_Boulder-8023
32,785,39,1,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,1,100,0,200,1836,17404,1844	v1.0-uslims3_ColoState-5106
24,937,400,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4839,1785,4901	v1.0-uslims3_mayo-1603
192,1027,62,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,2655,43853,3506	v1.0-uslims3_CU_Boulder-230
24,794,143,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,14560,5254,14793	v1.0-uslims3_CU_Boulder-12121
24,863,79,21,2,0.0,3,1,1e-05,1,100,100,52,3,0,20,20,20,4,200,0.05,1,100,0,200,4986,27071,5002	v1.0-uslims3_CU_Boulder-17640
18,955,99,9,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,167,428,168	v1.0-uslims3_CCH-8046
24,1072,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,374,798,1520	v1.0-uslims3_Canterbury-1476
24,832,116,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,496,772,1081	v1.0-uslims3_CU_Boulder-12906
32,929,56,26,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,261,1040,286	v1.0-uslims3_ColoState-5612
288,1062,154,22,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,11797,219612,17891	v1.0-uslims3_ColoState-5854
24,843,39,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1400,849,1489	v1.0-uslims3_CU_Boulder-16434
256,1003,145,26,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,10742,94101,17379	v1.0-uslims3_ColoState-8200
192,644,700,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,9806,141509,10148	v1.0-uslims3_Aalto-1577
36,1112,44,22,-1,0.0,-1,-1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,1,100,0,200,5670,108682,11321	v1.0-uslims3_IUBloom-1739
32,887,79,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,441,5446,461	v1.0-uslims3_CCH-91054
36,1073,86,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5816,3801,5877	v1.0-uslims3_ColoState-8486
256,1187,124,12,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,11104,96486,11171	v1.0-uslims3_IUBloom-2228
16,1103,168,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,57111,75134,581131	v1.0-uslims3_CCH-70334
24,846,200,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2589,1600,41724	v1.0-uslims3_CU_Boulder-12330
24,1111,64,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,12658,1571,12668	v1.0-uslims3_IUBloom-2497
24,916,39,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1917,932,1997	v1.0-uslims3_CU_Boulder-16075
24,837,200,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,322,757,37682	v1.0-uslims3_CU_Boulder-12328
16,1183,80,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,826,1036,828	v1.0-uslims3_CCH-98409
768,1041,89,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,32,100,0,200,524,36636,5176	v1.0-uslims3_CU_Boulder-15678
24,808,324,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,30338,2584,30420	v1.0-uslims3_UPENN-7
576,1057,359,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,16,100,0,200,11866,215150,13592	v1.0-uslims3_CAUMA-16322
32,817,148,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2160,6700,2201	v1.0-uslims3_CU_Boulder-19137
96,908,169,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,13622,84190,13628	v1.0-uslims3_CU_Boulder-5068
192,1029,49,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,10758,84436,11158	v1.0-uslims3_CU_Boulder-306
24,952,46,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,893,735,930	v1.0-uslims3_CU_Boulder-17210
96,886,137,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,33430,97385,33438	v1.0-uslims3_CU_Boulder-4588
256,977,100,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,381,71710,414	v1.0-uslims3_ColoState-6108
24,762,100,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,670,820,860	v1.0-uslims3_BC_FTC-878
24,454,310,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,12416,3558,12356	v1.0-uslims3_CCH-17819
24,961,134,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5730,1704,5865	v1.0-uslims3_CAUMA-39071
96,995,59,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,16243,51495,22399	v1.0-uslims3_CU_Boulder-12460
288,1005,144,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,5402,132962,5487	v1.0-uslims3_ColoState-8605
96,846,200,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,30262,83927,45042	v1.0-uslims3_CU_Boulder-12341
192,818,379,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,3171,94092,3236	v1.0-uslims3_Aalto-1272
24,919,137,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6831,2083,6840	v1.0-uslims3_CU_Boulder-4566
36,1070,50,22,2,0.0,4,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,7207,4663,7322	v1.0-uslims3_UMICH-2134
24,914,119,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5959,1539,7415	v1.0-uslims3_CU_Boulder-7689
24,945,39,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6030,1536,34657	v1.0-uslims3_CU_Boulder-2896
36,899,126,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1241,2612,2349	v1.0-uslims3_ColoState-6511
72,1097,559,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,35918,83315,35981	v1.0-uslims3_CCH-33437
16,1127,80,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,568,902,806	v1.0-uslims3_CCH-98420
24,1124,199,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7064,2366,7095	v1.0-uslims3_UMICH-5492
32,996,76,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4754,2506,4769	v1.0-uslims3_IUBloom-2641
36,1064,96,22,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,17130,6334,17744	v1.0-uslims3_CU_Boulder-255
96,944,90,21,2,0.0,3,6,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,10906,61555,10891	v1.0-uslims3_UofL-582
24,1042,79,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,559,955,1295	v1.0-uslims3_IUBloom-2599
96,826,73,25,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,8030,79747,338483	v1.0-uslims3_CU_Boulder-17931
24,833,700,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8138,2975,8149	v1.0-uslims3_Aalto-28
288,984,48,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1755,100666,1856	v1.0-uslims3_ColoState-8475
32,1312,309,12,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6123,3429,6242	v1.0-uslims3_CU_Boulder-4139
16,189,179,29,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1012,779,1013	v1.0-uslims3_UKN-1607
96,800,27,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,22396,61308,22443	v1.0-uslims3_CU_Boulder-8874
192,1099,59,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,13450,65777,15574	v1.0-uslims3_CU_Boulder-1874
192,1099,324,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,26555,137898,26586	v1.0-uslims3_mayo-3798
36,1041,100,22,-1,0.0,-1,-1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,11,1971,29	v1.0-uslims3_IUBloom-1839
96,899,184,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,14557,65235,14612	v1.0-uslims3_CU_Boulder-4756
16,144,169,29,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,2821,24523,7273	v1.0-uslims3_UKN-36069
18,1128,73,9,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5551,1108,5552	v1.0-uslims3_CCH-27384
36,507,137,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,212,2159,235	v1.0-uslims3_CAUMA-13455
32,998,164,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4016,1614,4044	v1.0-uslims3_CU_Boulder-4312
192,1045,56,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1460,40131,1481	v1.0-uslims3_ColoState-9678
288,841,111,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1328,126274,10881	v1.0-uslims3_ColoState-6703
24,899,200,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,39955,3646,40832	v1.0-uslims3_CU_Boulder-9535
24,865,300,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,10223,2124,10444	v1.0-uslims3_Aalto-51
32,1045,19,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,9358,1778,9380	v1.0-uslims3_CU_Boulder-499
12,918,125,4,4,1.1,4,3,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,229,292,601	v1.0-uslims3_cauma3-2799
24,1089,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,18860,3714,19036	v1.0-uslims3_CU_Boulder-3073
96,983,69,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,6706,35842,6850	v1.0-uslims3_CU_Boulder-10048
24,1186,89,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5272,2023,5285	v1.0-uslims3_CAUMA-21591
24,815,141,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3055,1714,8238	v1.0-uslims3_CU_Boulder-15971
24,900,70,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,468,632,473	v1.0-uslims3_Amgen-44
32,1043,60,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,965,1418,995	v1.0-uslims3_CAUMA-15732
96,844,121,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,39628,101354,39675	v1.0-uslims3_CU_Boulder-8756
256,1135,115,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,2013,89923,2041	v1.0-uslims3_UMICH-2290
32,1131,249,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,22089,267071,36696	v1.0-uslims3_UMICH-6781
24,923,199,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1353,1236,1359	v1.0-uslims3_UMICH-3343
24,1081,199,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1692,1445,1698	v1.0-uslims3_UMICH-3381
24,889,183,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11491,3213,12992	v1.0-uslims3_mayo-3812
32,1051,155,26,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,1,100,0,200,54182,151192,54202	v1.0-uslims3_UMICH-3468
24,1020,77,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3336,1259,10321	v1.0-uslims3_ColoState-9887
96,1110,209,16,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,1839,37942,1954	v1.0-uslims3_UMICH-5357
16,1125,90,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,15690,51935,332641	v1.0-uslims3_CCH-70849
32,919,198,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,26652,9641,26673	v1.0-uslims3_CU_Boulder-18256
24,865,125,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,19075,1810,19105	v1.0-uslims3_CU_Boulder-17536
32,1179,46,26,-1,0.0,-1,-1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,944,1457,1010	v1.0-uslims3_IUBloom-1906
24,1032,85,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1619,1438,1643	v1.0-uslims3_CU_Boulder-680
96,848,147,16,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,13384,55404,20174	v1.0-uslims3_CU_Boulder-13276
24,942,296,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6038,1589,6096	v1.0-uslims3_UMICH-4913
96,884,25,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,3045,23773,3140	v1.0-uslims3_CU_Boulder-9228
24,813,195,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4388,1740,86647	v1.0-uslims3_CU_Boulder-13022
24,821,144,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2155,1052,2418	v1.0-uslims3_CU_Boulder-11365
24,972,194,16,2,0.0,3,1,1e-05,1,100,100,25,3,0,20,20,20,4,200,0.05,1,100,0,200,4664,17892,4749	v1.0-uslims3_UMICH-5675
32,832,39,11,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,961,4670,996	v1.0-uslims3_CU_Boulder-18952
288,1011,103,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3783,119869,3916	v1.0-uslims3_ColoState-8075
192,1044,239,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,7859,83632,12702	v1.0-uslims3_mayo-3853
24,763,56,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,375,569,406	v1.0-uslims3_BC_FTC-488
32,1037,60,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1550,1520,1577	v1.0-uslims3_CAUMA-15678
96,1020,59,1,2,0.0,3,1,1e-05,1,100,100,40,3,0,20,20,20,4,200,0.05,4,100,0,200,6428,53196,6435	v1.0-uslims3_CAUMA-22077
24,873,198,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6217,2546,6388	v1.0-uslims3_CU_Boulder-15169
24,681,800,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5046,2973,5124	v1.0-uslims3_Aalto-1612
